,timestamp,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,has_availability,predictions
302,1659361175,Manhattan,East Village,Entire home/apt,150,4,43,0.68,1,188,yes,147.0
303,1659361262,Manhattan,East Village,Private room,79,3,3,0.22,1,0,no,66.0
304,1659361446,Brooklyn,Williamsburg,Private room,85,3,58,3.14,1,5,yes,79.0
305,1659361744,Brooklyn,Other,Private room,85,3,47,0.81,1,299,yes,85.0
306,1659361809,Manhattan,Other,Entire home/apt,350,7,0,0.0,1,0,no,332.0
307,1659361953,Brooklyn,Bedford-Stuyvesant,Private room,80,1,0,0.0,1,43,yes,80.0
308,1659362015,Manhattan,Chelsea,Entire home/apt,499,3,5,4.05,1,199,yes,497.0
309,1659362092,Manhattan,East Village,Private room,82,1,4,0.16,1,0,no,94.0
310,1659362197,Brooklyn,Williamsburg,Entire home/apt,160,5,15,0.97,1,83,yes,161.0
311,1659362205,Brooklyn,Crown Heights,Private room,50,2,2,0.04,1,0,no,65.0
312,1659362212,Queens,Astoria,Entire home/apt,90,5,0,0.0,2,0,no,90.0
313,1659362262,Manhattan,Lower East Side,Entire home/apt,110,30,54,3.4,5,193,yes,95.0
314,1659362312,Brooklyn,Williamsburg,Entire home/apt,200,3,32,3.58,2,141,yes,188.0
315,1659362459,Manhattan,East Harlem,Private room,50,1,103,2.07,10,365,yes,43.0
316,1659362483,Manhattan,Other,Entire home/apt,260,3,2,1.43,1,33,yes,253.0
317,1659362498,Brooklyn,Greenpoint,Entire home/apt,130,8,2,0.14,2,0,no,126.0
318,1659362703,Manhattan,Other,Private room,75,2,39,2.17,1,24,yes,59.0
319,1659362713,Brooklyn,Williamsburg,Private room,500,3,1,0.14,1,180,yes,490.0
320,1659363005,Brooklyn,Bedford-Stuyvesant,Private room,80,5,11,0.9,1,340,yes,85.0
321,1659363056,Brooklyn,Bedford-Stuyvesant,Private room,80,2,3,3.0,1,83,yes,86.0
322,1659363112,Brooklyn,Other,Private room,45,1,108,2.68,11,23,yes,61.0
323,1659363129,Brooklyn,Williamsburg,Private room,65,1,0,0.0,1,0,no,50.0
324,1659363221,Brooklyn,Bushwick,Private room,100,1,2,0.13,2,20,yes,97.0
325,1659363230,Brooklyn,Williamsburg,Entire home/apt,80,2,9,0.68,1,0,no,91.0
326,1659363324,Brooklyn,Williamsburg,Entire home/apt,200,1,4,2.45,1,50,yes,197.0
327,1659363360,Queens,Other,Entire home/apt,150,1,4,0.7,1,162,yes,142.0
328,1659363407,Brooklyn,Williamsburg,Entire home/apt,149,2,20,2.8,1,263,yes,150.0
329,1659363430,Manhattan,Upper West Side,Private room,135,3,13,0.17,1,219,yes,131.0
330,1659363436,Brooklyn,Other,Entire home/apt,140,1,1,0.08,1,178,yes,148.0
331,1659363513,Manhattan,Upper West Side,Entire home/apt,185,8,3,0.06,1,0,no,196.0
332,1659363547,Queens,Astoria,Private room,75,2,6,0.12,1,0,no,83.0
333,1659363582,Manhattan,Hell's Kitchen,Entire home/apt,575,2,0,0.0,1,364,yes,586.0
334,1659363613,Brooklyn,East Flatbush,Private room,75,3,2,1.54,7,245,yes,73.0
335,1659363672,Brooklyn,East Flatbush,Shared room,50,1,23,0.74,2,364,yes,56.0
336,1659363676,Brooklyn,Crown Heights,Private room,99,3,19,4.96,2,41,yes,117.0
337,1659363795,Brooklyn,Crown Heights,Private room,65,1,1,0.02,2,0,no,72.0
338,1659363897,Queens,Other,Entire home/apt,69,30,0,0.0,1,99,yes,72.0
339,1659363900,Brooklyn,Bushwick,Private room,68,1,1,0.02,1,0,no,67.0
340,1659363928,Manhattan,Other,Entire home/apt,204,29,0,0.0,327,326,yes,199.0
341,1659364015,Manhattan,Other,Entire home/apt,150,7,0,0.0,1,8,yes,154.0
342,1659364040,Brooklyn,Bushwick,Private room,65,1,1,0.02,1,0,no,62.0
343,1659364181,Staten Island,Other,Private room,32,4,10,0.73,8,340,yes,32.0
344,1659364244,Queens,Long Island City,Private room,89,1,0,0.0,5,359,yes,94.0
345,1659364291,Manhattan,Harlem,Private room,90,2,1,0.02,3,0,no,82.0
346,1659364295,Brooklyn,Crown Heights,Private room,45,2,109,3.3,1,131,yes,49.0
347,1659364297,Manhattan,East Village,Private room,75,26,58,0.73,3,129,yes,71.0
348,1659364510,Manhattan,East Harlem,Entire home/apt,145,2,101,3.07,1,0,no,142.0
349,1659364513,Queens,Other,Private room,39,6,2,0.55,1,0,no,38.0
350,1659364617,Brooklyn,Crown Heights,Entire home/apt,400,30,22,0.35,2,171,yes,399.0
351,1659364666,Manhattan,Lower East Side,Private room,120,6,3,0.09,1,0,no,140.0
352,1659364696,Brooklyn,Bedford-Stuyvesant,Entire home/apt,145,3,130,2.63,2,105,yes,157.0
353,1659364765,Manhattan,Upper West Side,Private room,60,30,0,0.0,32,317,yes,68.0
354,1659364797,Manhattan,Upper West Side,Entire home/apt,295,1,0,0.0,1,146,yes,279.0
355,1659364876,Manhattan,Hell's Kitchen,Entire home/apt,399,3,0,0.0,1,218,yes,389.0
356,1659365197,Brooklyn,Bushwick,Private room,32,5,3,0.11,1,0,no,28.0
357,1659365202,Manhattan,Washington Heights,Private room,50,4,4,0.2,1,0,no,71.0
358,1659365210,Brooklyn,Bedford-Stuyvesant,Entire home/apt,215,3,12,2.88,1,6,yes,208.0
359,1659365246,Manhattan,Other,Private room,130,1,2,0.04,1,0,no,121.0
360,1659365280,Manhattan,East Village,Private room,110,3,0,0.0,3,12,yes,111.0
361,1659365314,Queens,Other,Private room,55,1,0,0.0,1,59,yes,36.0
362,1659365399,Queens,Other,Private room,180,1,0,0.0,3,0,no,181.0
363,1659365405,Manhattan,Harlem,Entire home/apt,145,2,5,0.57,1,5,yes,150.0
364,1659365580,Brooklyn,Flatbush,Entire home/apt,150,5,52,0.65,1,311,yes,153.0
365,1659365743,Manhattan,Harlem,Private room,250,1,22,0.47,1,365,yes,250.0
366,1659365867,Brooklyn,Greenpoint,Entire home/apt,135,2,18,0.42,1,0,no,131.0
367,1659366221,Manhattan,Chelsea,Private room,100,1,9,3.42,9,275,yes,91.0
368,1659366245,Brooklyn,Williamsburg,Entire home/apt,110,4,5,2.63,1,1,yes,98.0
369,1659366276,Brooklyn,Crown Heights,Private room,130,14,0,0.0,1,365,yes,119.0
370,1659366342,Brooklyn,Prospect-Lefferts Gardens,Private room,70,1,0,0.0,1,0,no,83.0
371,1659366486,Brooklyn,Greenpoint,Entire home/apt,87,4,1,0.05,1,0,no,82.0
372,1659366611,Brooklyn,Williamsburg,Private room,90,3,4,0.6,1,11,yes,100.0
373,1659366617,Brooklyn,Bedford-Stuyvesant,Private room,75,3,0,0.0,1,0,no,81.0
374,1659366684,Brooklyn,Bedford-Stuyvesant,Entire home/apt,170,2,149,4.6,1,1,yes,167.0
375,1659366709,Manhattan,Midtown,Entire home/apt,133,30,3,0.1,91,342,yes,108.0
376,1659366726,Manhattan,Hell's Kitchen,Private room,179,1,12,1.69,30,175,yes,174.0
377,1659366747,Brooklyn,Crown Heights,Entire home/apt,110,2,29,7.7,1,19,yes,104.0
378,1659366766,Brooklyn,Greenpoint,Private room,116,2,58,2.82,1,0,no,121.0
379,1659366787,Manhattan,East Harlem,Entire home/apt,150,30,0,0.0,2,311,yes,150.0
380,1659366822,Brooklyn,Clinton Hill,Entire home/apt,90,3,5,2.59,1,50,yes,84.0
381,1659366852,Brooklyn,East Flatbush,Private room,119,2,23,0.34,1,311,yes,128.0
382,1659366869,Brooklyn,Flatbush,Entire home/apt,105,31,2,0.07,1,41,yes,93.0
383,1659366941,Manhattan,Chelsea,Entire home/apt,395,3,0,0.0,1,0,no,395.0
384,1659367154,Brooklyn,Bedford-Stuyvesant,Private room,89,1,3,0.45,1,48,yes,83.0
385,1659367220,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,114,2,81,1.57,2,160,yes,112.0
386,1659367258,Brooklyn,Greenpoint,Entire home/apt,115,1,2,0.03,1,0,no,138.0
387,1659367380,Brooklyn,Clinton Hill,Private room,97,30,9,0.29,11,263,yes,101.0
388,1659367493,Brooklyn,Williamsburg,Entire home/apt,102,3,0,0.0,1,0,no,92.0
389,1659367539,Manhattan,Other,Entire home/apt,175,30,1,0.27,2,8,yes,175.0
390,1659367586,Manhattan,Other,Entire home/apt,500,5,0,0.0,1,229,yes,512.0
391,1659367593,Brooklyn,Flatbush,Entire home/apt,92,1,25,0.63,2,0,no,108.0
392,1659367744,Queens,Astoria,Entire home/apt,119,7,11,0.63,1,143,yes,135.0
393,1659367782,Brooklyn,Other,Private room,49,3,2,1.62,1,30,yes,60.0
394,1659367911,Manhattan,Other,Entire home/apt,129,2,47,0.55,1,177,yes,127.0
395,1659368057,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,1,6,0.16,1,0,no,123.0
396,1659368156,Manhattan,Financial District,Entire home/apt,392,2,2,0.63,327,286,yes,398.0
397,1659368179,Brooklyn,Other,Entire home/apt,150,3,25,0.42,1,18,yes,169.0
398,1659368296,Queens,Other,Entire home/apt,35,1,63,8.44,1,8,yes,29.0
399,1659368356,Manhattan,Midtown,Private room,140,1,13,0.29,2,0,no,142.0
400,1659368445,Manhattan,Upper West Side,Entire home/apt,350,1,7,0.14,1,365,yes,348.0
401,1659368453,Manhattan,West Village,Entire home/apt,299,2,1,1.0,1,118,yes,290.0
402,1659368620,Queens,Other,Private room,31,1,2,0.1,1,0,no,19.0
403,1659368766,Brooklyn,Bedford-Stuyvesant,Entire home/apt,250,14,0,0.0,1,364,yes,253.0
404,1659368962,Queens,Other,Entire home/apt,96,2,1,0.03,1,0,no,72.0
405,1659368969,Manhattan,Harlem,Private room,65,1,11,0.71,4,365,yes,64.0
406,1659369000,Bronx,Other,Entire home/apt,40,5,45,2.51,1,266,yes,59.0
407,1659369049,Brooklyn,Bushwick,Private room,125,1,0,0.0,1,175,yes,132.0
408,1659369095,Brooklyn,Bushwick,Private room,40,2,4,0.21,1,0,no,55.0
409,1659369140,Queens,Other,Entire home/apt,169,2,4,2.79,2,155,yes,175.0
410,1659369220,Manhattan,Upper West Side,Private room,100,2,45,1.36,1,83,yes,98.0
411,1659369231,Brooklyn,Bushwick,Private room,85,1,188,5.3,5,270,yes,74.0
412,1659369297,Bronx,Other,Entire home/apt,379,3,0,0.0,1,167,yes,392.0
413,1659369340,Manhattan,Harlem,Private room,50,7,0,0.0,2,53,yes,34.0
414,1659369391,Manhattan,Other,Private room,75,3,1,0.03,1,89,yes,73.0
415,1659369413,Brooklyn,Williamsburg,Entire home/apt,225,4,9,0.16,1,0,no,226.0
416,1659369438,Manhattan,Other,Entire home/apt,222,30,0,0.0,50,180,yes,243.0
417,1659369454,Manhattan,Chelsea,Entire home/apt,195,5,0,0.0,1,0,no,187.0
418,1659369506,Manhattan,Other,Private room,150,5,1,0.07,1,0,no,161.0
419,1659369529,Brooklyn,Clinton Hill,Private room,119,4,115,2.47,1,26,yes,111.0
420,1659369619,Brooklyn,Williamsburg,Entire home/apt,295,2,1,1.0,3,321,yes,285.0
421,1659369651,Brooklyn,Williamsburg,Private room,96,3,38,2.31,1,25,yes,110.0
422,1659369681,Brooklyn,Park Slope,Entire home/apt,150,3,10,0.28,1,0,no,151.0
423,1659369779,Brooklyn,Bushwick,Entire home/apt,150,1,10,3.49,1,292,yes,142.0
424,1659369790,Queens,Other,Entire home/apt,150,2,51,1.48,1,329,yes,155.0
425,1659369856,Brooklyn,Williamsburg,Entire home/apt,190,30,0,0.0,2,1,yes,192.0
426,1659369891,Brooklyn,Bushwick,Entire home/apt,135,2,10,0.26,1,88,yes,135.0
427,1659369917,Manhattan,Financial District,Private room,139,3,15,1.01,1,338,yes,133.0
428,1659369952,Manhattan,Upper West Side,Entire home/apt,208,3,0,0.0,1,150,yes,205.0
429,1659369966,Manhattan,Upper East Side,Entire home/apt,299,7,0,0.0,1,15,yes,304.0
430,1659370187,Brooklyn,Bedford-Stuyvesant,Private room,58,2,4,2.14,5,164,yes,55.0
431,1659370331,Manhattan,Lower East Side,Private room,85,1,0,0.0,1,0,no,90.0
432,1659370370,Queens,Other,Private room,38,1,170,4.49,4,192,yes,37.0
433,1659370388,Brooklyn,Bedford-Stuyvesant,Entire home/apt,60,2,5,1.53,1,0,no,51.0
434,1659370509,Manhattan,Harlem,Private room,80,2,33,1.74,2,65,yes,80.0
435,1659370595,Queens,Other,Private room,70,1,1,0.68,1,0,no,70.0
436,1659370715,Queens,Other,Private room,79,1,8,1.26,7,96,yes,71.0
437,1659370750,Manhattan,Upper East Side,Entire home/apt,100,3,0,0.0,1,0,no,99.0
438,1659370756,Brooklyn,East Flatbush,Private room,48,30,2,0.06,43,249,yes,23.0
439,1659370758,Brooklyn,Bushwick,Private room,44,2,30,2.06,10,322,yes,49.0
440,1659370851,Manhattan,Upper West Side,Entire home/apt,200,5,0,0.0,1,0,no,190.0
441,1659370884,Brooklyn,Bushwick,Entire home/apt,99,30,7,0.16,1,0,no,86.0
442,1659370890,Brooklyn,Bushwick,Private room,100,7,1,0.16,2,365,yes,106.0
443,1659370892,Manhattan,Upper West Side,Private room,65,1,2,0.05,1,0,no,64.0
444,1659370974,Brooklyn,Crown Heights,Private room,500,3,32,4.62,1,0,no,490.0
445,1659370977,Brooklyn,Other,Entire home/apt,90,2,53,7.07,1,36,yes,105.0
446,1659371032,Brooklyn,Other,Entire home/apt,300,2,0,0.0,1,0,no,303.0
447,1659371050,Manhattan,Harlem,Private room,36,7,2,0.27,1,16,yes,40.0
448,1659371075,Brooklyn,Williamsburg,Entire home/apt,200,4,3,0.16,1,0,no,216.0
449,1659371118,Brooklyn,Bushwick,Private room,70,1,0,0.0,3,0,no,70.0
450,1659371119,Manhattan,Washington Heights,Private room,110,4,45,2.23,1,59,yes,85.0
451,1659371297,Manhattan,Harlem,Private room,48,30,5,0.32,3,332,yes,51.0
452,1659371393,Manhattan,East Harlem,Private room,50,1,0,0.0,1,81,yes,54.0
453,1659371524,Brooklyn,Williamsburg,Private room,71,2,5,2.88,1,182,yes,76.0
454,1659371775,Manhattan,Harlem,Entire home/apt,140,1,52,1.05,1,222,yes,154.0
455,1659371878,Manhattan,Harlem,Private room,95,1,0,0.0,1,0,no,95.0
456,1659371879,Brooklyn,Other,Private room,119,1,20,1.02,17,354,yes,124.0
457,1659371921,Manhattan,Midtown,Private room,180,2,62,1.34,1,261,yes,194.0
458,1659371994,Brooklyn,Williamsburg,Entire home/apt,118,3,3,1.32,1,249,yes,119.0
459,1659372009,Manhattan,Other,Private room,70,15,0,0.0,1,0,no,72.0
460,1659372032,Brooklyn,Williamsburg,Private room,51,2,2,0.1,1,0,no,51.0
461,1659372036,Brooklyn,Crown Heights,Entire home/apt,78,3,3,1.18,1,17,yes,77.0
462,1659372057,Manhattan,Upper East Side,Entire home/apt,135,3,0,0.0,1,0,no,129.0
463,1659372068,Manhattan,Financial District,Entire home/apt,235,2,123,4.05,1,235,yes,231.0
464,1659372143,Manhattan,Upper East Side,Private room,65,1,2,0.05,1,0,no,71.0
465,1659372343,Queens,Long Island City,Shared room,45,1,5,0.37,1,0,no,30.0
466,1659372571,Brooklyn,Williamsburg,Private room,200,3,5,0.18,1,0,no,215.0
467,1659372696,Manhattan,Midtown,Entire home/apt,343,30,0,0.0,232,324,yes,321.0
468,1659372700,Brooklyn,Williamsburg,Entire home/apt,100,3,1,0.02,1,0,no,95.0
469,1659372788,Manhattan,Upper East Side,Entire home/apt,150,31,7,0.96,33,338,yes,138.0
470,1659372814,Brooklyn,Crown Heights,Private room,65,1,51,1.83,1,0,no,74.0
471,1659372824,Brooklyn,Bushwick,Private room,35,2,2,0.08,1,0,no,46.0
472,1659372845,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,125,2,38,0.61,1,3,yes,123.0
473,1659372872,Manhattan,Other,Entire home/apt,175,2,25,1.78,1,64,yes,172.0
474,1659372882,Brooklyn,Crown Heights,Private room,70,2,0,0.0,1,0,no,69.0
475,1659372931,Manhattan,Hell's Kitchen,Private room,62,1,59,7.41,1,194,yes,71.0
476,1659372950,Manhattan,East Village,Private room,56,9,4,0.65,1,0,no,51.0
477,1659372955,Brooklyn,Bushwick,Entire home/apt,72,20,0,0.0,1,0,no,69.0
478,1659373049,Brooklyn,Bushwick,Private room,45,6,1,0.08,1,0,no,53.0
479,1659373098,Manhattan,Other,Entire home/apt,180,2,19,2.0,1,179,yes,190.0
480,1659373150,Brooklyn,East Flatbush,Shared room,40,30,5,0.11,7,365,yes,32.0
481,1659373215,Queens,Astoria,Entire home/apt,130,4,45,0.82,1,170,yes,119.0
482,1659373359,Manhattan,Lower East Side,Entire home/apt,250,3,53,1.98,1,220,yes,238.0
483,1659373458,Queens,Other,Private room,70,2,12,2.95,3,89,yes,58.0
484,1659373493,Manhattan,Harlem,Private room,60,3,124,3.16,2,82,yes,57.0
485,1659373511,Brooklyn,Other,Entire home/apt,93,2,37,1.32,1,222,yes,77.0
486,1659373837,Brooklyn,Other,Entire home/apt,99,3,0,0.0,1,0,no,101.0
487,1659373872,Queens,Other,Private room,69,1,0,0.0,1,0,no,76.0
488,1659373919,Manhattan,Harlem,Private room,85,1,29,1.22,1,359,yes,90.0
489,1659373980,Brooklyn,Bedford-Stuyvesant,Private room,79,2,16,1.12,1,173,yes,77.0
490,1659374048,Manhattan,Other,Entire home/apt,265,30,0,0.0,232,208,yes,256.0
491,1659374153,Manhattan,Upper East Side,Private room,94,1,51,0.93,2,88,yes,93.0
492,1659374199,Manhattan,Washington Heights,Private room,78,1,0,0.0,1,0,no,80.0
493,1659374213,Brooklyn,Other,Entire home/apt,99,4,79,3.97,2,137,yes,94.0
494,1659374329,Brooklyn,Crown Heights,Entire home/apt,90,2,5,5.0,1,22,yes,87.0
495,1659374367,Manhattan,Other,Entire home/apt,130,20,33,0.43,1,11,yes,146.0
496,1659374384,Brooklyn,Fort Greene,Entire home/apt,145,5,6,0.32,1,0,no,150.0
497,1659374386,Queens,Other,Private room,40,1,10,2.52,1,205,yes,35.0
498,1659374398,Manhattan,Lower East Side,Private room,157,1,0,0.0,1,0,no,168.0
499,1659374465,Manhattan,Other,Entire home/apt,615,4,42,1.83,1,117,yes,606.0
500,1659374506,Brooklyn,Bushwick,Private room,40,5,1,0.13,1,250,yes,68.0
501,1659374548,Bronx,Other,Private room,35,1,15,3.88,1,70,yes,35.0
502,1659374631,Brooklyn,Other,Entire home/apt,599,1,2,2.0,1,39,yes,610.0
503,1659374779,Brooklyn,Other,Entire home/apt,149,4,143,2.62,1,254,yes,152.0
504,1659374813,Brooklyn,Greenpoint,Entire home/apt,425,3,0,0.0,1,344,yes,393.0
505,1659374820,Staten Island,Other,Entire home/apt,155,3,63,1.29,1,0,no,158.0
506,1659374866,Brooklyn,Bedford-Stuyvesant,Entire home/apt,65,3,1,0.15,1,281,yes,59.0
507,1659374910,Brooklyn,Bedford-Stuyvesant,Private room,45,2,16,0.58,1,0,no,38.0
508,1659374926,Manhattan,East Harlem,Entire home/apt,200,2,39,1.14,1,19,yes,197.0
509,1659375136,Queens,Astoria,Private room,65,1,2,0.05,2,0,no,69.0
510,1659375174,Manhattan,Other,Entire home/apt,239,5,2,0.05,3,30,yes,247.0
511,1659375203,Staten Island,Other,Private room,75,3,4,0.3,2,128,yes,92.0
512,1659375396,Brooklyn,Bedford-Stuyvesant,Private room,95,2,0,0.0,2,47,yes,90.0
513,1659375609,Brooklyn,Williamsburg,Entire home/apt,225,10,22,0.38,1,52,yes,227.0
514,1659375626,Staten Island,Other,Private room,75,30,59,0.72,2,354,yes,91.0
515,1659375644,Manhattan,Other,Entire home/apt,274,30,0,0.0,232,194,yes,290.0
516,1659375679,Manhattan,West Village,Private room,159,2,150,3.19,1,54,yes,158.0
517,1659375709,Manhattan,Upper West Side,Private room,60,30,0,0.0,32,347,yes,59.0
518,1659375765,Brooklyn,Crown Heights,Private room,45,7,11,0.4,1,0,no,32.0
519,1659375773,Brooklyn,Clinton Hill,Private room,125,2,19,0.2,6,250,yes,135.0
520,1659375800,Brooklyn,Other,Private room,250,2,0,0.0,1,178,yes,272.0
521,1659375830,Manhattan,Lower East Side,Private room,74,3,15,1.34,1,280,yes,63.0
522,1659376108,Brooklyn,Williamsburg,Entire home/apt,200,2,16,1.99,1,136,yes,200.0
523,1659376131,Manhattan,Other,Private room,67,30,0,0.0,5,137,yes,59.0
524,1659376250,Manhattan,West Village,Entire home/apt,179,7,3,0.49,1,10,yes,168.0
525,1659376281,Brooklyn,Bedford-Stuyvesant,Private room,75,4,8,0.32,3,0,no,59.0
526,1659376346,Brooklyn,East Flatbush,Private room,35,1,7,1.84,3,351,yes,52.0
527,1659376347,Manhattan,Harlem,Entire home/apt,130,4,3,0.18,1,0,no,124.0
528,1659376614,Brooklyn,Other,Entire home/apt,65,3,65,3.19,3,305,yes,65.0
529,1659376638,Brooklyn,Crown Heights,Private room,50,3,1,0.06,2,0,no,58.0
530,1659376658,Brooklyn,Other,Entire home/apt,195,4,10,0.13,1,95,yes,203.0
531,1659376683,Manhattan,Other,Entire home/apt,110,2,26,0.82,1,0,no,106.0
532,1659376713,Manhattan,Washington Heights,Entire home/apt,90,3,1,0.83,1,12,yes,113.0
533,1659376795,Manhattan,Washington Heights,Private room,59,30,65,1.33,2,99,yes,70.0
534,1659377072,Manhattan,Upper West Side,Private room,99,30,27,0.31,1,189,yes,100.0
535,1659377099,Queens,Astoria,Private room,39,4,9,0.21,1,0,no,44.0
536,1659377130,Manhattan,Upper West Side,Entire home/apt,260,30,6,1.58,25,257,yes,251.0
537,1659377220,Brooklyn,Williamsburg,Entire home/apt,240,1,77,1.08,1,116,yes,231.0
538,1659377230,Brooklyn,Bushwick,Private room,50,30,0,0.0,17,325,yes,67.0
539,1659377260,Brooklyn,Other,Entire home/apt,200,3,2,0.06,1,0,no,189.0
540,1659377360,Manhattan,Harlem,Entire home/apt,245,3,28,1.74,1,272,yes,231.0
541,1659377484,Manhattan,Hell's Kitchen,Entire home/apt,169,1,66,1.51,3,231,yes,162.0
542,1659377554,Brooklyn,Other,Private room,69,2,104,2.72,3,362,yes,73.0
543,1659377615,Manhattan,Other,Entire home/apt,225,3,8,1.11,1,357,yes,236.0
544,1659377642,Brooklyn,East Flatbush,Private room,50,30,32,1.29,4,64,yes,58.0
545,1659377665,Manhattan,Other,Entire home/apt,120,3,3,0.16,1,0,no,111.0
546,1659377855,Manhattan,Washington Heights,Private room,150,1,9,5.19,5,188,yes,155.0
547,1659377985,Manhattan,Chelsea,Private room,85,1,162,3.91,12,344,yes,95.0
548,1659377990,Brooklyn,Clinton Hill,Private room,75,1,3,1.7,2,0,no,61.0
549,1659378034,Brooklyn,Williamsburg,Private room,65,7,0,0.0,1,0,no,73.0
550,1659378215,Manhattan,Harlem,Private room,69,2,0,0.0,11,365,yes,62.0
551,1659378217,Manhattan,Upper East Side,Private room,150,1,82,7.01,1,51,yes,157.0
552,1659378251,Brooklyn,Other,Shared room,35,1,0,0.0,4,174,yes,40.0
553,1659378380,Manhattan,Harlem,Entire home/apt,125,3,23,1.18,1,166,yes,118.0
554,1659378527,Manhattan,Chelsea,Entire home/apt,310,7,0,0.0,1,81,yes,311.0
555,1659378528,Manhattan,Harlem,Private room,70,7,49,4.55,6,22,yes,90.0
556,1659378548,Queens,Other,Private room,32,28,3,0.47,15,0,no,33.0
557,1659378607,Brooklyn,Greenpoint,Shared room,185,1,1,0.02,1,0,no,192.0
558,1659378655,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,5,11,0.23,1,0,no,84.0
559,1659378726,Brooklyn,Other,Private room,35,7,1,0.22,1,0,no,40.0
560,1659378742,Manhattan,Chelsea,Entire home/apt,306,30,0,0.0,232,343,yes,318.0
561,1659378944,Brooklyn,Bushwick,Private room,43,3,5,0.68,1,179,yes,36.0
562,1659378984,Queens,Other,Private room,50,1,51,5.1,3,358,yes,39.0
563,1659379200,Manhattan,Hell's Kitchen,Entire home/apt,175,4,7,0.52,1,0,no,192.0
564,1659379254,Manhattan,Other,Entire home/apt,149,5,13,0.24,1,0,no,149.0
565,1659379292,Queens,Other,Entire home/apt,80,7,15,0.41,1,0,no,68.0
566,1659379310,Brooklyn,Bushwick,Private room,40,1,8,0.36,1,0,no,35.0
567,1659379489,Manhattan,Other,Entire home/apt,150,30,0,0.0,8,281,yes,145.0
568,1659379594,Brooklyn,East Flatbush,Shared room,50,1,8,3.0,2,365,yes,44.0
569,1659379608,Manhattan,East Village,Entire home/apt,120,30,4,0.11,9,338,yes,120.0
570,1659379664,Brooklyn,Greenpoint,Private room,50,31,10,0.25,3,193,yes,46.0
571,1659379784,Manhattan,West Village,Private room,99,12,60,1.6,1,0,no,109.0
572,1659379906,Manhattan,Other,Entire home/apt,400,4,2,0.31,1,0,no,400.0
573,1659379962,Manhattan,Midtown,Private room,300,5,0,0.0,1,6,yes,296.0
574,1659379971,Brooklyn,Williamsburg,Private room,55,5,2,0.08,1,0,no,64.0
575,1659379988,Brooklyn,Flatbush,Private room,100,4,5,0.14,1,7,yes,100.0
576,1659380019,Brooklyn,Clinton Hill,Entire home/apt,120,3,88,2.04,1,49,yes,102.0
577,1659380126,Brooklyn,East Flatbush,Private room,54,2,63,1.52,2,316,yes,68.0
578,1659380164,Brooklyn,Other,Entire home/apt,440,4,23,0.47,1,7,yes,453.0
579,1659380273,Brooklyn,Other,Entire home/apt,175,4,1,0.05,1,0,no,196.0
580,1659380292,Manhattan,Midtown,Entire home/apt,140,4,2,0.05,1,0,no,137.0
581,1659380379,Brooklyn,Clinton Hill,Private room,48,20,24,0.78,1,304,yes,49.0
582,1659380400,Queens,Astoria,Private room,65,2,27,3.24,2,59,yes,56.0
583,1659380603,Brooklyn,Other,Entire home/apt,100,1,9,2.03,1,35,yes,105.0
584,1659380672,Brooklyn,Bushwick,Private room,58,1,10,0.63,8,179,yes,52.0
